"","imp","pm","ap","n","r2","cx","ld.prb.int","ld.prb.x","ld.prb.z1","ld.sb.int","ld.sb.x","ld.sb.z1","ld.mcsd.int","ld.mcsd.x","ld.mcsd.z1","ld.sig.int","ld.sig.x","ld.sig.z1","ld.cic.int","ld.cic.x","ld.cic.z1","ld.ciw.int","ld.ciw.x","ld.ciw.z1","mi.prb.int","mi.prb.x","mi.prb.z1","mi.sb.int","mi.sb.x","mi.sb.z1","mi.mcsd.int","mi.mcsd.x","mi.mcsd.z1","mi.sig.int","mi.sig.x","mi.sig.z1","mi.cic.int","mi.cic.x","mi.cic.z1","mi.ciw.int","mi.ciw.x","mi.ciw.z1","mid.prb.int","mid.prb.x","mid.prb.z1","mid.sb.int","mid.sb.x","mid.sb.z1","mid.mcsd.int","mid.mcsd.x","mid.mcsd.z1","mid.sig.int","mid.sig.x","mid.sig.z1","mid.cic.int","mid.cic.x","mid.cic.z1","mid.ciw.int","mid.ciw.x","mid.ciw.z1"
"2486",10,0.2,0.25,100,0.15,0.3,-0.14150703292048,1.45016818884907,-6.58832972928852,-0.00591951314172445,0.0248373192449362,-0.109134944232558,0.239344125275368,0.242156610948364,0.237680392227038,0.988,0.422,0.306,0.93,0.954,0.952,0.90452777486665,0.958138749708773,0.98771826340287,0.451109623687125,1.60030777873985,2.27553751949832,0.021129786434286,0.0278309045912527,0.0419840306422276,0.213755708133133,0.238483792280633,0.213393767123564,0.998,0.424,0.432,0.946,0.938,0.946,0.815354237351387,0.928575240076931,0.87005449955825,-4.31550553930265,0.400061062145716,-1.94270648049184,-0.206503967196184,0.00706853852091779,-0.0366512803906327,0.209234846782852,0.234735800081314,0.208689163278953,0.998,0.428,0.436,0.932,0.946,0.948,0.790293675451068,0.919147876941187,0.852855406757653
"2487",5,0.2,0.25,100,0.15,0.3,-0.14150703292048,1.45016818884907,-6.58832972928852,-0.00591951314172445,0.0248373192449362,-0.109134944232558,0.239344125275368,0.242156610948364,0.237680392227038,0.988,0.422,0.306,0.93,0.954,0.952,0.90452777486665,0.958138749708773,0.98771826340287,0.615954784065519,1.24541568802371,2.69100522766358,0.0287483244747482,0.0213693929766431,0.0491374345862002,0.214519625951499,0.241715678805708,0.215617458524962,0.998,0.398,0.42,0.938,0.934,0.954,0.818913066455854,0.935095298826769,0.876640070046312,-4.27217805701382,0.523444391726781,-2.00246360199256,-0.204363697678508,0.00915525473000083,-0.0376718723979114,0.209303422209823,0.237127975791968,0.209280750652787,0.998,0.424,0.44,0.932,0.934,0.948,0.790956975767507,0.921028662313331,0.853395810539539
"2488",2,0.2,0.25,100,0.15,0.3,-0.14150703292048,1.45016818884907,-6.58832972928852,-0.00591951314172445,0.0248373192449362,-0.109134944232558,0.239344125275368,0.242156610948364,0.237680392227038,0.988,0.422,0.306,0.93,0.954,0.952,0.90452777486665,0.958138749708773,0.98771826340287,0.358451722427044,0.646524056831014,2.61434157964712,0.0162553355769091,0.0102280045378227,0.0459396377143745,0.220782917703344,0.262166051189097,0.224056023611612,0.9,0.36,0.402,0.932,0.916,0.922,0.841775741952089,0.953897033799826,0.883248942039268,-4.28259389087304,0.644201664501385,-2.4087927088896,-0.203663775063174,0.0106920262460069,-0.045041030606052,0.210534774733411,0.249887482508473,0.210558592395804,0.996,0.404,0.428,0.932,0.926,0.946,0.792667737554147,0.930260189723872,0.856702134042114
"2489",100,0.4,0.25,100,0.15,0.3,1.77968404627131,-3.02972433802298,-9.20401345803664,0.055093411713005,-0.034352538621454,-0.103107584523536,0.32342529004008,0.365785894744403,0.351454001292614,0.842,0.214,0.158,0.952,0.95,0.968,1.30289357783744,1.40132928862713,1.46092733068769,1.07271030070197,-6.43025840848606,5.54661226042025,0.0414503404071268,-0.0823999187981632,0.0802322267740315,0.259110543790664,0.323656488209293,0.272182890240362,0.962,0.266,0.346,0.946,0.94,0.944,0.995452757931126,1.2504857204934,1.05127706999304,-7.38483158041237,-8.41542040000798,0.00152047302122121,-0.301844421593289,-0.107964746331239,2.22950121770016e-05,0.244956054053206,0.323278277215674,0.268505301248618,0.952,0.274,0.338,0.938,0.928,0.944,0.951544721758923,1.2381753644363,1.03015665125343
"2490",50,0.4,0.25,100,0.15,0.3,1.77968404627131,-3.02972433802298,-9.20401345803664,0.055093411713005,-0.034352538621454,-0.103107584523536,0.32342529004008,0.365785894744403,0.351454001292614,0.842,0.214,0.158,0.952,0.95,0.968,1.30289357783744,1.40132928862713,1.46092733068769,1.05076945186543,-6.57130248116931,5.53437480858667,0.0404676948217845,-0.0843232218409353,0.0796213580768947,0.259973875599083,0.323211602136548,0.273666001532782,0.958,0.264,0.34,0.946,0.936,0.942,0.995421085402685,1.24687417816473,1.04880878587401,-7.35827835175031,-8.37354330116112,0.0483943595692364,-0.300355141673125,-0.107343865273106,0.000709712202832771,0.245285501217785,0.323530118145422,0.268469116960839,0.95,0.282,0.342,0.936,0.936,0.946,0.951368731539614,1.23636886140767,1.03012053043543
"2491",25,0.4,0.25,100,0.15,0.3,1.77968404627131,-3.02972433802298,-9.20401345803664,0.055093411713005,-0.034352538621454,-0.103107584523536,0.32342529004008,0.365785894744403,0.351454001292614,0.842,0.214,0.158,0.952,0.95,0.968,1.30289357783744,1.40132928862713,1.46092733068769,1.14998956962197,-6.687470195259,5.53602791983371,0.0441632818255945,-0.0851034153776951,0.0785309411420992,0.260713367237229,0.325909894137021,0.277548784338447,0.956,0.26,0.322,0.94,0.934,0.934,0.996805030743748,1.25402935824755,1.05314065627418,-7.25465560255051,-8.30837141172044,0.100576003974196,-0.296359498418284,-0.105487984541845,0.00146900978906129,0.245091745843535,0.326659718328108,0.269557578681628,0.952,0.274,0.334,0.942,0.938,0.94,0.951947711921545,1.24108193148453,1.03171875265037
"2492",20,0.4,0.25,100,0.15,0.3,1.77968404627131,-3.02972433802298,-9.20401345803664,0.055093411713005,-0.034352538621454,-0.103107584523536,0.32342529004008,0.365785894744403,0.351454001292614,0.842,0.214,0.158,0.952,0.95,0.968,1.30289357783744,1.40132928862713,1.46092733068769,1.30699174752135,-6.63968470493432,5.52170094480133,0.0500266109864788,-0.0840654102879694,0.0778249155835306,0.261578773302528,0.327576542817392,0.279341900307005,0.954,0.26,0.322,0.932,0.928,0.94,0.997597079461793,1.25161697723836,1.05349969817325,-7.13901985871961,-8.35113246123619,0.0918411567488166,-0.291337463697383,-0.105677958877991,0.00133821188375964,0.245342615779068,0.327750702409243,0.270205585860791,0.954,0.272,0.338,0.942,0.936,0.936,0.952311118042187,1.24090171468336,1.03172198057564
"2493",15,0.4,0.25,100,0.15,0.3,1.77968404627131,-3.02972433802298,-9.20401345803664,0.055093411713005,-0.034352538621454,-0.103107584523536,0.32342529004008,0.365785894744403,0.351454001292614,0.842,0.214,0.158,0.952,0.95,0.968,1.30289357783744,1.40132928862713,1.46092733068769,1.26828248670549,-6.62423025909648,5.27499261258737,0.0484451178717724,-0.0831328105285015,0.0742701876283683,0.262117921109799,0.330480342632801,0.279633497499162,0.958,0.254,0.332,0.934,0.932,0.938,1.00047644617974,1.25878036595065,1.0551820469082,-7.11827748148329,-8.40614096544189,0.122084348865513,-0.289894659734271,-0.10587222891502,0.00177534838630959,0.24584729525728,0.329304213446913,0.270743638751141,0.954,0.27,0.338,0.944,0.94,0.94,0.953237031573564,1.24431001596865,1.03130969651251
"2494",10,0.4,0.25,100,0.15,0.3,1.77968404627131,-3.02972433802298,-9.20401345803664,0.055093411713005,-0.034352538621454,-0.103107584523536,0.32342529004008,0.365785894744403,0.351454001292614,0.842,0.214,0.158,0.952,0.95,0.968,1.30289357783744,1.40132928862713,1.46092733068769,1.19650917947234,-6.78884620574512,4.7127411937648,0.0452947755305109,-0.0830764336326846,0.0657639993585154,0.264483546254885,0.338922812016206,0.282141670967511,0.95,0.254,0.308,0.926,0.922,0.94,1.00149517674994,1.26016376403332,1.05680539092753,-7.13312470509349,-8.48771380817109,0.131606549117057,-0.290820488236011,-0.105141491186087,0.00190233388185339,0.245575792229112,0.334810655045656,0.272378371162814,0.952,0.268,0.334,0.946,0.932,0.934,0.95362865304021,1.2470869978116,1.03345051315004
"2495",5,0.4,0.25,100,0.15,0.3,1.77968404627131,-3.02972433802298,-9.20401345803664,0.055093411713005,-0.034352538621454,-0.103107584523536,0.32342529004008,0.365785894744403,0.351454001292614,0.842,0.214,0.158,0.952,0.95,0.968,1.30289357783744,1.40132928862713,1.46092733068769,1.111645463689,-6.7220697191196,4.1606319665576,0.0402772979659644,-0.0805267854572815,0.0567777922387383,0.276335517505012,0.34621455748377,0.288511188707961,0.908,0.234,0.314,0.928,0.906,0.928,1.01221266910029,1.27109680736946,1.0708650008302,-7.00958755675504,-7.61797283032933,-0.245851670591494,-0.283138310524676,-0.0936994704201209,-0.00351308336822826,0.247870341367179,0.337197975424584,0.275528525206332,0.942,0.262,0.332,0.944,0.92,0.934,0.957792036457141,1.26052821038528,1.03449071673101
"2496",2,0.4,0.25,100,0.15,0.3,1.77968404627131,-3.02972433802298,-9.20401345803664,0.055093411713005,-0.034352538621454,-0.103107584523536,0.32342529004008,0.365785894744403,0.351454001292614,0.842,0.214,0.158,0.952,0.95,0.968,1.30289357783744,1.40132928862713,1.46092733068769,1.48760261062993,-4.42649639986806,2.80605498013483,0.0512228705906972,-0.0497730008407284,0.0363661966392337,0.290772784226133,0.368849301419674,0.303794672314261,0.676,0.228,0.256,0.894,0.856,0.906,1.04200617867473,1.30158847156894,1.11964077827501,-7.01260563757629,-6.41301165500406,-0.278849224559422,-0.282910478238317,-0.0748038270098455,-0.00396808264101701,0.248176765437498,0.355566541347949,0.276675429429314,0.924,0.23,0.322,0.94,0.904,0.92,0.966279702050599,1.29167972169137,1.05218093689858
"2497",100,0.1,0,100,0.15,0.3,0.682257434346755,-1.24304663369102,-1.43247784671176,0.0338083960160449,-0.0249926000512608,-0.0263783927425072,0.202047948969666,0.206280729085604,0.213806765839381,1,0.5,0.482,0.948,0.956,0.956,0.785118959890657,0.831776335367511,0.834869817020515,0.646203402010441,0.147504579106374,0.470696828653912,0.0337403714323562,0.00298881588897216,0.0093041353478768,0.191756510131254,0.204686412686167,0.199180635053403,1,0.528,0.526,0.936,0.946,0.96,0.741208198665471,0.814944175096043,0.786514201989277,-1.99820045932219,-0.721050573727663,-0.467155394027324,-0.104545634255452,-0.0145943439088538,-0.00932651240449583,0.191365607772031,0.204910317418515,0.197207739758586,1,0.532,0.516,0.938,0.948,0.964,0.735080247895896,0.811638383715141,0.782939207120648
"2498",50,0.1,0,100,0.15,0.3,0.682257434346755,-1.24304663369102,-1.43247784671176,0.0338083960160449,-0.0249926000512608,-0.0263783927425072,0.202047948969666,0.206280729085604,0.213806765839381,1,0.5,0.482,0.948,0.956,0.956,0.785118959890657,0.831776335367511,0.834869817020515,0.669582176962932,-0.0179633296755796,0.551543488826739,0.0348839710241502,-0.000362872788459167,0.0109094608466793,0.192180227987195,0.205312368805115,0.199048236359087,1,0.524,0.526,0.938,0.938,0.96,0.741382144249291,0.815605062136329,0.786954945411274,-1.98120792000952,-0.871514591360945,-0.423073069927977,-0.103646704425338,-0.0176152708868623,-0.00845238785582001,0.191383853149582,0.205195584828529,0.197068778390066,1,0.526,0.518,0.94,0.948,0.964,0.735143936375895,0.812092293820773,0.783115894532364
"2499",25,0.1,0,100,0.15,0.3,0.682257434346755,-1.24304663369102,-1.43247784671176,0.0338083960160449,-0.0249926000512608,-0.0263783927425072,0.202047948969666,0.206280729085604,0.213806765839381,1,0.5,0.482,0.948,0.956,0.956,0.785118959890657,0.831776335367511,0.834869817020515,0.64498157018078,0.140165289216177,0.4622274108864,0.0335687593090514,0.00281247145399274,0.00914557833395827,0.192372394759614,0.20669740755563,0.198987768773507,1,0.526,0.524,0.932,0.944,0.962,0.742641415790543,0.817159071433365,0.788229692416127,-1.98793476597289,-0.696179331961789,-0.472521519931062,-0.104000731826054,-0.0140658460271988,-0.00944208341513351,0.191379964602722,0.205275889235206,0.197031479918867,1,0.53,0.514,0.94,0.942,0.966,0.735182363688975,0.812600396505583,0.78324281536246
"2500",20,0.1,0,100,0.15,0.3,0.682257434346755,-1.24304663369102,-1.43247784671176,0.0338083960160449,-0.0249926000512608,-0.0263783927425072,0.202047948969666,0.206280729085604,0.213806765839381,1,0.5,0.482,0.948,0.956,0.956,0.785118959890657,0.831776335367511,0.834869817020515,0.65903371669325,0.162045683250809,0.42746959236394,0.0343277909933853,0.00324791490693582,0.0084283022554427,0.192217317892623,0.206926207949026,0.199685709232239,1,0.522,0.526,0.938,0.948,0.962,0.742886940856607,0.817254084088811,0.789079033502577,-1.96325656402229,-0.674951365093265,-0.488166307664476,-0.10266491944747,-0.0136033618436058,-0.00973782076666673,0.191463381003561,0.205782720822277,0.197373064932094,1,0.532,0.516,0.938,0.948,0.966,0.735163933656478,0.812886172374704,0.783247988696459
"2501",15,0.1,0,100,0.15,0.3,0.682257434346755,-1.24304663369102,-1.43247784671176,0.0338083960160449,-0.0249926000512608,-0.0263783927425072,0.202047948969666,0.206280729085604,0.213806765839381,1,0.5,0.482,0.948,0.956,0.956,0.785118959890657,0.831776335367511,0.834869817020515,0.636737685939224,0.148211539405833,0.603402572934848,0.0330700545409067,0.0029626443756548,0.0118883413501612,0.192777515980168,0.207484266513797,0.199833249787957,1,0.52,0.518,0.936,0.946,0.96,0.743202017709226,0.818159735022742,0.789621640526523,-1.95889315382624,-0.64034924413741,-0.47798045842703,-0.102432959646477,-0.0128790137312499,-0.00952231044043405,0.191470452452728,0.206213441520222,0.197628541441235,1,0.522,0.516,0.938,0.944,0.966,0.735181361453246,0.813965942110326,0.783440256310778
"2502",10,0.1,0,100,0.15,0.3,0.682257434346755,-1.24304663369102,-1.43247784671176,0.0338083960160449,-0.0249926000512608,-0.0263783927425072,0.202047948969666,0.206280729085604,0.213806765839381,1,0.5,0.482,0.948,0.956,0.956,0.785118959890657,0.831776335367511,0.834869817020515,0.714044652419522,0.145539328532206,0.409913938853959,0.036806694666145,0.00289625269473721,0.00805787457066458,0.194235804563875,0.20841385720215,0.200287591254206,1,0.524,0.518,0.934,0.952,0.958,0.743373389099337,0.819505233939784,0.791021701219881,-1.96681773502896,-0.737453862236678,-0.387108507173261,-0.102746080155314,-0.0148239019442642,-0.00772638237008574,0.191659164170704,0.206326492904882,0.197259704601629,1,0.52,0.524,0.934,0.95,0.964,0.735318638916865,0.815133090989694,0.783513011139385
"2503",5,0.1,0,100,0.15,0.3,0.682257434346755,-1.24304663369102,-1.43247784671176,0.0338083960160449,-0.0249926000512608,-0.0263783927425072,0.202047948969666,0.206280729085604,0.213806765839381,1,0.5,0.482,0.948,0.956,0.956,0.785118959890657,0.831776335367511,0.834869817020515,0.686558711845335,-0.530969494991073,0.360443688171921,0.0350543714549415,-0.0105498447759367,0.00703253200861188,0.196094870888748,0.208740239051243,0.201793683206887,1,0.492,0.52,0.934,0.946,0.956,0.748258251421322,0.824855310166309,0.794971104908109,-1.99611861500296,-0.892173571311976,-0.251375496586144,-0.104261632719976,-0.017818626423795,-0.00502243554726042,0.191686955379242,0.207662370211824,0.197056347764,1,0.51,0.52,0.936,0.952,0.96,0.735739093506094,0.818154505938242,0.78393892862936
"2504",2,0.1,0,100,0.15,0.3,0.682257434346755,-1.24304663369102,-1.43247784671176,0.0338083960160449,-0.0249926000512608,-0.0263783927425072,0.202047948969666,0.206280729085604,0.213806765839381,1,0.5,0.482,0.948,0.956,0.956,0.785118959890657,0.831776335367511,0.834869817020515,0.71813181589574,-1.01906846632213,1.24220743218992,0.0357312720251121,-0.0194353154605388,0.0236694743413899,0.201227080857139,0.21746754126138,0.206627142696829,0.988,0.442,0.49,0.93,0.934,0.944,0.755480198101888,0.832059827572806,0.800709912243131,-1.98107878024183,-0.793045927845669,-0.150360096598247,-0.103224922064783,-0.0155604323046614,-0.00299147638353285,0.192153331633562,0.211377791594405,0.197892291468736,1,0.496,0.522,0.932,0.95,0.958,0.736631381029064,0.825895845618737,0.785491249572964
"2505",100,0.2,0,100,0.15,0.3,-0.688738385048262,-2.54127876071828,0.514056785374811,-0.0304401246775356,-0.0446284105295078,0.00840484095024948,0.226536714384048,0.236169365411233,0.240803866846153,0.996,0.39,0.362,0.954,0.97,0.95,0.905503255066137,0.960731151601297,0.966440744753463,-0.690008416476515,-1.10056153474804,3.57584601713484,-0.0326535402592369,-0.0202412464926598,0.0683438251822195,0.211570372444429,0.225506856762368,0.205997232801495,0.998,0.418,0.448,0.938,0.96,0.952,0.807156393802855,0.924640487492844,0.852682761845914,-5.84532862632305,-2.99399395352945,1.57156132855216,-0.280284963987556,-0.0549162871928494,0.0300510487488251,0.208804506822719,0.226116589641924,0.205898679110802,0.998,0.42,0.446,0.932,0.958,0.948,0.790161130366322,0.917152944155107,0.844240513919046
"2506",50,0.2,0,100,0.15,0.3,-0.688738385048262,-2.54127876071828,0.514056785374811,-0.0304401246775356,-0.0446284105295078,0.00840484095024948,0.226536714384048,0.236169365411233,0.240803866846153,0.996,0.39,0.362,0.954,0.97,0.95,0.905503255066137,0.960731151601297,0.966440744753463,-0.811517720212123,-1.32554615435464,3.54626025765124,-0.038408230408015,-0.0243373575953566,0.0677897700858389,0.211545818600161,0.225893693280164,0.205962570799574,0.998,0.408,0.44,0.938,0.96,0.952,0.808507030027518,0.924986834016826,0.85246592491434,-5.86375115358178,-3.15474228017817,1.62152713951849,-0.281049583952807,-0.0578235991621388,0.031004080340123,0.208892727735424,0.226277536169331,0.205914641558746,0.998,0.426,0.446,0.932,0.958,0.948,0.790320441018361,0.917534353551321,0.844179514846609
"2507",25,0.2,0,100,0.15,0.3,-0.688738385048262,-2.54127876071828,0.514056785374811,-0.0304401246775356,-0.0446284105295078,0.00840484095024948,0.226536714384048,0.236169365411233,0.240803866846153,0.996,0.39,0.362,0.954,0.97,0.95,0.905503255066137,0.960731151601297,0.966440744753463,-0.794833828744477,-1.25077438647012,3.57564984509672,-0.0376043729188239,-0.0229032133308271,0.0680724002232622,0.211625856185157,0.226498450918188,0.206807259063499,0.998,0.412,0.438,0.944,0.966,0.95,0.810088100161852,0.927432880280468,0.85553027051967,-5.86435261512081,-3.14290355317228,1.5895229483441,-0.281242394394288,-0.057532502693547,0.0303386163574879,0.208770929850033,0.226568986934884,0.206277990545944,0.998,0.418,0.438,0.934,0.96,0.95,0.79039225847456,0.918460243373201,0.844459809080669
"2508",20,0.2,0,100,0.15,0.3,-0.688738385048262,-2.54127876071828,0.514056785374811,-0.0304401246775356,-0.0446284105295078,0.00840484095024948,0.226536714384048,0.236169365411233,0.240803866846153,0.996,0.39,0.362,0.954,0.97,0.95,0.905503255066137,0.960731151601297,0.966440744753463,-0.739023486823973,-1.20360656180521,3.59705033919048,-0.0349704139622204,-0.0219463451175523,0.0684718596128131,0.211586621427348,0.227459991007262,0.206831295715079,0.998,0.416,0.44,0.944,0.964,0.952,0.810545810222035,0.929491514735159,0.856671842580573,-5.85219748263348,-3.23813919110185,1.65298876102636,-0.280507682034155,-0.0592108454995669,0.0315603092517911,0.208883891545089,0.226817691308842,0.206210374316559,0.998,0.416,0.434,0.934,0.952,0.95,0.790463349071257,0.918788130258361,0.844488573394667
"2509",15,0.2,0,100,0.15,0.3,-0.688738385048262,-2.54127876071828,0.514056785374811,-0.0304401246775356,-0.0446284105295078,0.00840484095024948,0.226536714384048,0.236169365411233,0.240803866846153,0.996,0.39,0.362,0.954,0.97,0.95,0.905503255066137,0.960731151601297,0.966440744753463,-0.791194231362977,-1.11566035183117,3.39600946988267,-0.0372612717492183,-0.0201290359917088,0.0648193935167877,0.212596531575702,0.22987497677293,0.206274616964368,0.998,0.41,0.438,0.944,0.956,0.952,0.811479934229006,0.930619034487111,0.857107396234242,-5.85216184288964,-3.23064735022085,1.61621278540306,-0.280281861339782,-0.0587873020787689,0.0308485790835759,0.209050914384035,0.227923287154063,0.20627435281295,0.998,0.41,0.436,0.932,0.956,0.95,0.790419628077989,0.919640427703898,0.844554455603985
"2510",10,0.2,0,100,0.15,0.3,-0.688738385048262,-2.54127876071828,0.514056785374811,-0.0304401246775356,-0.0446284105295078,0.00840484095024948,0.226536714384048,0.236169365411233,0.240803866846153,0.996,0.39,0.362,0.954,0.97,0.95,0.905503255066137,0.960731151601297,0.966440744753463,-0.808511883567485,-1.59796278764233,3.65359839832147,-0.0377349985988339,-0.0288160339781289,0.0694193348614272,0.214522478363182,0.229993270665544,0.207215491355477,0.998,0.39,0.428,0.944,0.962,0.948,0.812688256049642,0.934277368380939,0.860569035216596,-5.87079965339324,-3.48956067972064,1.74306213990768,-0.28102104484457,-0.0635942857369562,0.0331973939682581,0.209165066058926,0.227580651351219,0.20672392272621,0.998,0.402,0.434,0.936,0.956,0.948,0.79099969489972,0.922291176463654,0.845150527113059
"2511",5,0.2,0,100,0.15,0.3,-0.688738385048262,-2.54127876071828,0.514056785374811,-0.0304401246775356,-0.0446284105295078,0.00840484095024948,0.226536714384048,0.236169365411233,0.240803866846153,0.996,0.39,0.362,0.954,0.97,0.95,0.905503255066137,0.960731151601297,0.966440744753463,-0.639006970128678,-1.60658939393415,3.82595870049174,-0.0293665085617365,-0.0278987785284533,0.0712576591659706,0.217863269147606,0.238837425754056,0.211392992203087,0.996,0.368,0.43,0.924,0.948,0.948,0.816331805234336,0.941514247139955,0.871005286086182,-5.85677894090835,-3.50846003788053,1.74716810752648,-0.279741228837605,-0.0624013504210411,0.0331472543634004,0.209620180338249,0.233187475731135,0.207524316694098,0.998,0.39,0.436,0.938,0.958,0.948,0.791225379290364,0.925559695853688,0.84672843980314
"2512",2,0.2,0,100,0.15,0.3,-0.688738385048262,-2.54127876071828,0.514056785374811,-0.0304401246775356,-0.0446284105295078,0.00840484095024948,0.226536714384048,0.236169365411233,0.240803866846153,0.996,0.39,0.362,0.954,0.97,0.95,0.905503255066137,0.960731151601297,0.966440744753463,-0.842987882475745,-1.05321455244848,2.83966214590246,-0.0378750121705618,-0.0170848842731983,0.0504195853716226,0.222843149155132,0.255674541093498,0.221742664696764,0.922,0.338,0.374,0.924,0.902,0.934,0.819829768659405,0.949945007911949,0.891399788333412,-5.85133071907515,-3.87554317180611,1.69016352863255,-0.279711896119021,-0.0667586857960118,0.0316877591830401,0.209447144758481,0.240772829099795,0.209999885069307,0.998,0.352,0.446,0.938,0.944,0.944,0.792595098569084,0.940282142761281,0.850361594233409
"2513",100,0.4,0,100,0.15,0.3,0.245726047657633,-5.2345408719537,-4.92533420572334,0.00744736844892912,-0.0616913464496105,-0.0559014498086156,0.330353635971747,0.351914386464203,0.346892166785484,0.846,0.2,0.194,0.95,0.946,0.944,1.30582807111046,1.40355360741789,1.41008864553631,1.29984976080474,-6.76220078335704,3.33617200880922,0.0484491198488816,-0.0871466061515782,0.0516628536253124,0.268619788649275,0.321825356082991,0.25424469696966,0.972,0.244,0.38,0.922,0.95,0.956,1.00530361170964,1.26083007798666,1.0380545659108,-8.88986481546156,-9.60915440700225,0.0332493811492463,-0.350390325059268,-0.125593440985884,0.000518010412636795,0.25402343664077,0.317322515203197,0.252712623727316,0.96,0.23,0.352,0.924,0.952,0.954,0.951409070548239,1.25242664641929,1.01930053312295
"2514",50,0.4,0,100,0.15,0.3,0.245726047657633,-5.2345408719537,-4.92533420572334,0.00744736844892912,-0.0616913464496105,-0.0559014498086156,0.330353635971747,0.351914386464203,0.346892166785484,0.846,0.2,0.194,0.95,0.946,0.944,1.30582807111046,1.40355360741789,1.41008864553631,1.26955056075622,-6.39766166419237,3.4696896471884,0.0470019213420491,-0.0823766929384304,0.0534613894752759,0.270436387879585,0.322106576039074,0.255524324117233,0.97,0.242,0.376,0.922,0.946,0.952,1.00767039075506,1.26270023539589,1.04177657033207,-8.86049770043614,-9.45754381794404,-0.0471980128271078,-0.348808659442913,-0.123729004871573,-0.000736352309120132,0.254332344913383,0.317022084631296,0.252359652588587,0.962,0.232,0.36,0.926,0.94,0.952,0.952828311741349,1.25313282269164,1.02047373350076
"2515",25,0.4,0,100,0.15,0.3,0.245726047657633,-5.2345408719537,-4.92533420572334,0.00744736844892912,-0.0616913464496105,-0.0559014498086156,0.330353635971747,0.351914386464203,0.346892166785484,0.846,0.2,0.194,0.95,0.946,0.944,1.30582807111046,1.40355360741789,1.41008864553631,1.24571474273447,-6.24990450258658,3.5975135664955,0.0459161862260171,-0.0801722828413202,0.0548651954480041,0.271633626585593,0.323319431725382,0.25815905918209,0.966,0.242,0.36,0.92,0.94,0.952,1.0149721990468,1.26596265541497,1.04334939815062,-8.8552365201474,-9.48662540276462,-0.188824759796113,-0.348902215278682,-0.123351410806133,-0.00294754930978192,0.254113170574548,0.318970343644042,0.252220116343608,0.962,0.234,0.354,0.928,0.938,0.952,0.953974412753942,1.25668547622499,1.02096843701516
"2516",20,0.4,0,100,0.15,0.3,0.245726047657633,-5.2345408719537,-4.92533420572334,0.00744736844892912,-0.0616913464496105,-0.0559014498086156,0.330353635971747,0.351914386464203,0.346892166785484,0.846,0.2,0.194,0.95,0.946,0.944,1.30582807111046,1.40355360741789,1.41008864553631,1.17890331979274,-6.16524616638132,3.71909429152358,0.0432933023178754,-0.0784565805230953,0.0563260315096648,0.27263914609714,0.325914528973143,0.2599620155419,0.962,0.232,0.364,0.924,0.932,0.95,1.01687257074246,1.26535830668508,1.04422251326924,-8.8393529535471,-9.41928910834789,-0.192750428978347,-0.347673780464072,-0.122180757803205,-0.00300003511944705,0.254553616710956,0.319740748927251,0.252959430288873,0.962,0.236,0.352,0.928,0.934,0.95,0.953812860489224,1.26076699151088,1.02199804297788
"2517",15,0.4,0,100,0.15,0.3,0.245726047657633,-5.2345408719537,-4.92533420572334,0.00744736844892912,-0.0616913464496105,-0.0559014498086156,0.330353635971747,0.351914386464203,0.346892166785484,0.846,0.2,0.194,0.95,0.946,0.944,1.30582807111046,1.40355360741789,1.41008864553631,1.09005730417483,-5.93340596149728,3.47420486704639,0.0398420945586514,-0.0752556399944289,0.052467129312598,0.273928931703038,0.326999949412939,0.260705372772819,0.954,0.242,0.348,0.918,0.93,0.952,1.01989355756806,1.27341529224472,1.04711829301178,-8.79490136650944,-9.05938130859084,-0.266304905359895,-0.345677068258624,-0.117729942518171,-0.00413725890731034,0.254736477795102,0.319149584083927,0.253424341423489,0.96,0.224,0.352,0.926,0.936,0.954,0.954647607388581,1.26588372446722,1.02297219206364
"2518",10,0.4,0,100,0.15,0.3,0.245726047657633,-5.2345408719537,-4.92533420572334,0.00744736844892912,-0.0616913464496105,-0.0559014498086156,0.330353635971747,0.351914386464203,0.346892166785484,0.846,0.2,0.194,0.95,0.946,0.944,1.30582807111046,1.40355360741789,1.41008864553631,1.14302911565662,-5.66877445356681,3.84338645515384,0.0415010321491942,-0.0710461962872361,0.057298003987448,0.275758641830828,0.330926100486936,0.264092715342761,0.948,0.248,0.35,0.908,0.93,0.948,1.02757934971647,1.2838781886225,1.05130674626194,-8.76687986642627,-8.63243347491145,-0.0815210274685304,-0.343911612116716,-0.110853104338973,-0.00125561846127773,0.255228372869534,0.322974367090218,0.255619400657945,0.96,0.242,0.348,0.924,0.936,0.954,0.955834900966063,1.27423751457273,1.02183183911761
